,title,writer,date,views,likes
396,보리밭 구입하실분,김데이비드,02.01,95,0
397,과수원 열었습니다..,김데이비드,02.01,119,5
398,카탈템 대리주문알바 완료,쿠루미루쿠,02.01,162,0
399,"뉴비 체리, 복숭아, 오렌지 구해요",LKGST,02.01,122,0
400,체리나무 갖고싶어요오[완],반짝이는 선장 1643358,02.01,137,1
401,돈다발레시피 삽니당,러블리한 딸기 1889072,02.01,54,0
402,마일 5개 급구,낚시왕 도적 5247,02.01,85,0
403,노란 페르시아 융단 구합니다(수정),너굴은 8000시간 동린이,02.01,55,0
404,금장미 리스 구해요,젤리,01.31,26,0
405,ATM기 팔아여,젤리,01.31,51,1
406,떡밥100개 20마일로 팔아요,뚜루,01.31,67,0
407,[거래완료] 홉킨스 액자 사진 팝니다,고양이가왔섬가지마,01.31,73,2
408,"금장미 리스 레시피,파란장미 화관 레시피 구해요",젤리,01.31,35,0
409,고액 거래 품복에 돈다발 뜨신분 있으신가요 ㅠㅠ,젤리,01.31,135,0
410,과일 체리 구해요..!,고뇌하는 평민 4756,01.31,82,2
411,무한매입합니다,김데이비드,01.31,132,0
412,쓸모없는 물건들 있으신분들..,고뇌하는 평민 4756,01.31,43,0
413,일괄로 팔아영ㅎ,열렙 중인 입문자 281,01.31,47,0
414,아이언우드 수납장 구합니다(거래 완),너굴은 8000시간 동린이,01.31,33,0
415,2덩으로 1마일 구합니다,릿처드,01.31,74,0
416,돈다발 레시피 나눔해주실 분 구해요 ㅜ,모카0328,01.31,63,0
417,"철,돌,점토,목재 구합니당",연우,01.30,71,1
418,울타리 사용,연우,01.30,71,0
419,무파트너 하실분!!,김데이비드,01.30,43,0
420,모든 레시피 구해용,연우,01.30,65,0
421,진짜 엄청 급해요 엄청 진짜ㅜㅠ,미루우,01.30,89,0
422,덩으로 마일 구해요,김데이비드,01.30,61,0
423,스트로베리 액자 팝니다 (완료),구고마치킨,01.30,50,0
424,미루네 할인마트🏪,미루우,01.30,40,1
425,돈다발 레시피 마일받고 팔게요,얄미운 요괴 2151,01.30,106,0
426,마일로 덩 구합니다!,부드러운 파괴왕 6733,01.30,68,0
427,마일로 덩 구합니다 최대 100마일,나만업어뽀야미,01.30,114,0
428,포장과일 팔아요!,김데이비드,01.30,30,0
429,마일여행권사여,낚시왕 도적 5247,01.30,62,2
430,버섯원목레시피 구해요,유지니,01.29,28,1
431,떡밥100개 20마일 팔아요,뚜루,01.29,29,1
432,동화풍 가구 구해요,김데이비드,01.29,33,1
433,철광석 두둥탁!,d룰루랄라b,01.29,50,1
434,떡밥,뚜루,01.29,76,0
435,미루네 할인마트 (본점)(?) 😏😆,미루우,01.29,77,3
436,미루네 할인마트 (재료점) ⚒️,미루우,01.29,121,1
437,미루네 할인마트 (과수원점) 🍎🍐🍑🍒🍊,미루우,01.29,84,1
438,"(완) 펜스,보리밭,서부의 거리 템사요!",미으,01.29,86,0
439,(완)저 체리인데 과일 교환하실분??,치킨먹는 파괴왕 4622,01.29,54,0
440,잡다한 재능 소유쟈입니당(거래하기로 했던 분들 봐주세엽),미루우,01.29,102,0
441,선착 3명) 게시판에 그림 그려드립니다!🎨(무료) 제발 신청해주세욥..ㅠ,잡다한 재능 소유쟈,01.29,119,2
442,무값 153벨입니당,잡다한 재능 소유쟈,01.29,17,0
443,돈다발 레시피 25마일에 삽니다,물벼룩1567,01.29,69,0
444,게시판 알바해드려용 !,잡다한 재능 소유쟈,01.29,65,1
445,핑크장미 3송이 1덩에 팝니당 ~,잡다한 재능 소유쟈,01.29,23,0
446,급구해영 마일 마니드려영ㅎㅎ,열렙 중인 입문자 281,01.29,93,1
447,거룩한 조각 구해요 진품 가품 상관없음,즐겜중인 파괴왕 2401,01.29,83,1
448,"화단, 카페 테이블 구해요",나는 사실 누나 1164,01.29,82,2
449,목제 구해용,젤리,01.28,38,1
450,(완료)🍑 🍊 로 🍐 🍎 교환 해주실분 계실까요~,뚜앙이네,01.28,60,0
451,떡밥100개 20마일에 팔아요~,사이다사랑헤,01.28,24,0
452,(완료)체리로 배 교환해주실분,망사장,01.28,33,0
453,일괄로 마일로 마니구해영ㅎ,열렙 중인 입문자 281,01.28,65,0
454,과일 팔아요 (🍎🍒🍑 있어요),지율,01.28,87,0
455,그랜드 피아노 구해여,배고픈 트롤 4780,01.28,31,0
456,과일이 필요해요ㅛ,지율,01.28,204,0
457,사다리 기부해주시면 감사하겠습니다 ㅠㅠ,고뇌하는 뉴비 7844,01.28,66,0
458,혹시 장대 저힌테 기부하실분,고뇌하는 뉴비 7844,01.28,56,0
459,머메이드 레시피 삽니다!,네이버최강 탐험가 2908,01.28,68,1
460,돈다발 레시피 사요!,럭키가이 동생 5776,01.28,53,0
461,"(완료)과일 ,작물 교환 하고싶어요",뚜앙이네,01.27,209,0
462,포장과일 삽니당,연우,01.27,88,0
463,금 물뿌리개 구해요,연우,01.27,35,0
464,금장미 모종 구해요,연우,01.27,59,0
465,"솔방울,도토리 40개 거래하고싶어요",유지니,01.27,33,0
466,금물뿌리개 구해여,젤리,01.27,90,1
467,[완료] 소박한 목제 간판 DIY 레시피 구해요,초록,01.27,72,0
468,선착 2명에게 포장과일 40셋 드립니댱 (마감),잡다한 재능 소유쟈,01.27,82,1
469,포장과일 좀 사가주세용..😥😥(나름 사연있음),잡다한 재능 소유쟈,01.27,157,1
470,초록 낙엽 레시피 교환!!,잡다한 재능 소유쟈,01.27,69,0
471,체리로 교환하실분?!?!🍎🍒🍊🍑🍐,세계 최강 탐험가 2081,01.27,82,2
472,액자작 필수 아이템!!)포장과일 팔아요 ~🍎🍑🍐🍒🍊,잡다한 재능 소유쟈,01.27,61,0
473,(거래 완료) 오르골 팔아주실분~,지율,01.27,106,0
474,포장과일 400셋 100마일에 팝니댱,잡다한 재능 소유쟈,01.27,18,0
475,레시피 팔아요!,김데이비드,01.25,120,1
476,"-생일파티 열어요!!!- 알바비 200,000벨",ㅣ얏히ㅣ,01.25,84,2
477,금장미 모종 구해용,연우,01.25,65,0
478,꽃 팝니다,미으,01.25,69,0
479,마감) 무배달원 구합니다-!,동린이에여ㅜㅠ,01.25,123,1
480,금물뿌리개 구해용,연우,01.25,29,0
481,완)떡밥팝니다,망지섬,01.25,47,0
482,금장미 모종 구합니당,연우,01.25,44,0
483,급구!!ㅜㅠ)핑크 장미 6송이 있으신 분들..ㅠ,잡다한 재능 소유쟈,01.25,103,1
484,사과 구해요🍎,찹쌀도넛츠,01.25,127,0
485,꽃 알바 합니당ㅇ,김데이비드,01.25,47,0
486,액자작 포장과일판매🍎🍊🍒🍐🍑,잡다한 재능 소유쟈,01.25,132,2
487,[완료]과일 교환해요!,지현2,01.25,79,3
488,돈다발레시피 구해용,연우,01.25,62,0
489,🧸 판매해요 🧸,또도야,01.25,165,0
490,혹시 하양색 쪽쪽이 있으신분,배고픈 파괴왕 2436,01.24,52,0
491,마일로 덩 구해용,연우,01.24,84,0
492,거거 나눔 해주실분 있으신가요..,젤리,01.24,65,1
493,마일로 덩 구해요.ᐟ,연우,01.24,40,0
494,"금도구,황금장미 구합니당",연우,01.24,43,0
495,보라장미 4송이랑 분홍장미 9송이 기부해주실분ㅜ,잡다한 재능 소유쟈,01.24,37,2
496,저 중복레시피 글이 삭재되서 ㅜㅜ여기로 오세여!,사람이에여,01.24,59,0
497,저희 섬 과수원입니댱:) 구경하실분이나 과일 사실분??,잡다한 재능 소유쟈,01.24,87,3
498,알바 해드리구여..!! 아이템 판매도 합니당!,잡다한 재능 소유쟈,01.24,156,1
499,검정장미 팝니다!!!,워터플래그,01.24,28,0
500,액자 떡밥 대량구매합니댕 완료),쿠루미루쿠,01.24,97,3
501,돈다발 고가매입품목에 뜨신부운!!,잡다한 재능 소유쟈,01.24,48,1
502,마일로 덩 구해용,연우,01.24,79,2
503,돈다발 레시피 구해요,연우,01.24,44,0
504,금도구 구해용,연우,01.24,31,0
505,떡밥 팔아용,라운지대표 형 7197,01.23,31,1
506,"간이 창고 얻는법 , 거래",나만업어뽀야미,01.23,79,0
507,돈다발 고가매입 품목에 뜨신부운!!,잡다한 재능 소유쟈,01.23,90,0
508,마일로 덩 구해요,나만업어뽀야미,01.23,103,0
509,과일 팔아용,연우,01.23,73,0
510,"포장과일판매, 과일 판매, 과일 교환 받습니댱!!",잡다한 재능 소유쟈,01.23,79,0
511,주민 액자는 없는 관계로.. 포스터 무한 판매합니댱!,잡다한 재능 소유쟈,01.23,53,1
512,[완]아이언우드낮은테이블 레시피 사거나 만들어주실분!,천하통일 트롤 969,01.23,37,0
513,스피카 70마일에 대려가실분,배고픈 파괴왕 2436,01.23,105,2
514,루돌의 사진(루돌액자)팝니댱..!,잡다한 재능 소유쟈,01.23,59,1
515,패치 50~40마일에 대려가실분ㄴ,배고픈 파괴왕 2436,01.23,64,3
516,과일 교환 구합니당,고뇌하는 힐러 6313,01.22,144,0
517,돈다발 레시피 구합니댜ㅜ😥(완료!!),잡다한 재능 소유쟈,01.22,112,0
518,대용량 꽃 거래합니다(파란히아시스/금장미 메인)(상시거래),워터플래그,01.22,260,2
519,과일 팔아용,연우,01.22,46,0
520,진짜 어떡해요ㅜㅠ,잡다한 재능 소유쟈,01.22,70,0
521,음식점 오픈🥩🍖.ᐟ.ᐟ(??),잡다한 재능 소유쟈,01.22,75,2
522,(무한)떡밥 300개 팝니다,꿈에서본 수호신 9910,01.22,151,0
523,액자 완료,쿠루미루쿠,01.22,243,3
524,[ 완료 ] 와일드 통나무 벤치 급구해요,큐룽,01.22,64,0
525,소소한 무료나눔 2탄 (•U•),잡다한 재능 소유쟈,01.22,164,1
526,과일바구니 1개 삽니댱 급구우...ᐟ.ᐟ(완료),잡다한 재능 소유쟈,01.22,59,2
527,"[완]아이언가든벤치 레시피 , 플레이트아머 레시피 삽니다",천하통일 트롤 969,01.22,43,1
528,판매합니댱.ᐟ.ᐟ,잡다한 재능 소유쟈,01.22,85,0
529,카카오 있으신부운..??(완료),잡다한 재능 소유쟈,01.22,87,0
530,과일 구해요,천하통일 파괴왕 8442,01.22,69,4
531,[ 완료 ] 통나무 아이템들 급구합니당..🥺,큐룽,01.21,123,1
532,간이창고 구해요,젤리,01.21,63,0
533,(구함) 칠칠치 못한 침대 1덩에 구해요,릿처드,01.21,94,1
534,구해영 급구ㅎㅎㅎ,열렙 중인 입문자 281,01.21,111,1
535,중세의거리 5마일에 삽니다,ㅇㄹㅊㅌ,01.21,80,0
536,거거 있으신 분,부지런한 형 4782,01.21,94,0
537,과수원입니댱🍎🍊🍒🍐🍑,잡다한 재능 소유쟈,01.21,106,0
538,완)체리구해여,망지섬,01.21,80,0
539,떡밥 100개 20마일로 팔아요!!,상추,01.21,41,1
540,초록호박삽니다.햄찌집사님,고뇌하는 저승사자 895,01.21,60,0
541,초록 호박 삽니다,유지니,01.21,90,0
542,목제 / 부드러운 목재 / 단단한 목제 나눔 받습니다 ㅠㅠ,쉬밍하오,01.21,34,0
543,(구함) 접수 카운터 10000벨에 구해요,릿처드,01.21,45,0
544,오렌지로 다른 과일 구해요,젤리,01.21,44,0
545,사이다 사진 구해요!,애플아 날 가져,01.21,46,0
546,(구함) 컨트리옷장 10000벨에 구해요,릿처드,01.21,23,0
547,(구함) 이불탁자 1덩에 구해요,릿처드,01.21,33,0
548,대나무 쉘프 1개 구해영ㅜ 레시피도 좋아여ㅜ(완료),잡다한 재능 소유쟈,01.21,79,2
549,"성문,성벽,성탑,중세의거리,식물파티션 삽니다!!",ㅇㄹㅊㅌ,01.21,66,0
550,과일 교환 합니당,젤리,01.21,62,0
551,(구함) 흑백타일 벽 5000벨에 구해용,릿처드,01.20,49,1
552,과일 교환 하실 분!,부대라면,01.20,85,0
553,떡밥100개 20마일로 팔아요,상추,01.20,25,0
554,대나무 쉘프 구합미다ㅜ,잡다한 재능 소유쟈,01.20,21,0
555,과수원입니댜🍎🍊🍒🍐🍑,잡다한 재능 소유쟈,01.20,53,0
556,가든벤치 레시피 구해여ㅜㅠ,잡다한 재능 소유쟈,01.20,47,0
557,"기본 목제 3셋, 점토 3셋 덩으로 삽니다!",치킨먹는 휴먼 8315,01.20,32,0
558,아이템 급구😥😥 ㅜ,잡다한 재능 소유쟈,01.20,83,0
559,"애플,뽀야미 구해요",젤리,01.20,55,0
560,(구함) 칫솔&컵 아이템 1000벨에 구해욤,릿처드,01.20,53,1
561,샹펜 액자 판매,설뭉,01.20,41,0
562,(마감)체리 9개 1마일에 구해영!! 급합미당ㅜ,잡다한 재능 소유쟈,01.20,22,0
563,사진 구해여,애플아 날 가져,01.20,52,0
564,(구함) 드레이프 5000벨에 구해요,릿처드,01.20,30,0
565,아이템 구해여 진짜 급합미댜..ㅠㅜ,잡다한 재능 소유쟈,01.20,144,0
566,와일드통나무벤치 레시피 구합니당,잡다한 재능 소유쟈,01.20,15,0
567,시베리아 얻구 싶네영 . .,잡다한 재능 소유쟈,01.20,44,0
568,랜덤박스 가게입니댱🎁,잡다한 재능 소유쟈,01.20,113,1
569,"점토,철광석 팔아요",젤리,01.20,34,0
570,(구함) 샤워세트 5000벨에 구해요,릿처드,01.20,34,0
571,낮은 나무 울타리 1셋(50개) 판매합니다!,치킨먹는 휴먼 8315,01.20,21,0
572,(구함) 커튼 파티션 5000벨에 구해용,릿처드,01.20,59,2
573,돈다발레시피 삽니다,ㅇㄹㅊㅌ,01.20,96,0
574,과일 구해요,젤리,01.19,135,0
575,액자떡밥 대량으로 구매완료,쿠루미루쿠,01.19,100,0
576,동린이 도와주실분 구합니다!!!,쯔유도 주인,01.19,49,0
577,금 잠자리채 구매원해요,미쩰,01.19,26,0
578,성문이랑 성벽 구합니닷 데미지였음 좋겠어영🥺,잡다한 재능 소유쟈,01.19,64,0
579,급구!!! 레시피여도 괜차나여,잡다한 재능 소유쟈,01.19,71,0
580,간이창고 구해요!,ㅂ ㅏㅁ 비,01.19,42,0
581,(구함) 모래성 10000벨에 두 종류 다 구해요,릿처드,01.19,30,0
582,(구함) 목욕탕의자 1000벨에 구합니다,릿처드,01.19,23,0
583,(구함) 잡지 1000벨에 구해요,릿처드,01.19,27,0
584,떡밥 100개팔아용,파뮤파뮤,01.19,39,1
585,(구함) 사각욕조 하얀색 1덩으로 구해요,릿처드,01.19,44,0
586,과수원 오픈!🍎🍊🍒🍐🍑,잡다한 재능 소유쟈,01.19,43,2
587,"DIY, 미감정화석, 토용 무료나눔",댕근,01.19,186,1
588,"[ 완료 ] 성문, 성벽 삽니당",큐룽,01.19,42,0
589,아이템 거래,호로롱,01.19,109,1
590,(완)떡밥 100개 팔아요!,나연두부,01.19,42,0
591,급구 삽니다,전패의 마법사 1341,01.19,51,0
592,동린이 돈 기부해주실분 ..,파뮤파뮤,01.19,71,0
593,기울어진 이정표 레시피 구해여.ᐟ.ᐟ 급구ㅜ,잡다한 재능 소유쟈,01.19,25,0
594,떡밥 액자 대량으로 구매완료,쿠루미루쿠,01.19,64,0
595,[ 완료 ] 바구니 자전거 급구합니닷 .ᐟ.ᐟ,큐룽,01.19,46,0
596,[ 완료 ] 아이템들 급구합니다 .ᐟ,큐룽,01.19,86,1
597,과일 팔아용,연우,01.18,90,2
598,"[ 완료 ] ATM기계, 간이창고 급구해요 .ᐟ.ᐟ",큐룽,01.18,90,2
599,(완료)배 구해여 1개라도 괜찮으니까 제발요ㅠㅜ,잡다한 재능 소유쟈,01.18,90,1
600,과일 팔아용,연우,01.18,37,0
601,배 30개 구해영 진짜급합니다,잡다한 재능 소유쟈,01.18,133,0
602,과수원 오픈!🍎🍊🍒🍐🍑(다시 열었어영!!),잡다한 재능 소유쟈,01.18,167,1
603,돈다발 레시피 60만벨(가구9개까지 얹어드려여)에 삽니당ㅜ,잡다한 재능 소유쟈,01.18,113,1
604,돈다발 레시피 삽니다,물벼룩1567,01.18,53,0
605,금잠자리채,미쩰,01.18,57,3
606,돈다발 레시피 팝니다!,쉬밍하오,01.18,408,2
607,바벨 레시피 구해요,천하태평 탐험가 9131,01.18,27,1
608,파올로 액자 팝니다. (완료),구고마치킨,01.18,41,0
609,[완료] 과일 교환하실 분 구해요,천하태평 수호신 3792,01.18,49,0
610,마일제시해주세영ㅎ 구해영ㅎ,열렙 중인 입문자 281,01.18,96,0
611,레시피 팔아영ㅎ,열렙 중인 입문자 281,01.18,54,1
612,2덩당 1마일,시 윤 인 뎅,01.18,117,0
613,1마일이랑 2덩 교환하실부운 ~,잡다한 재능 소유쟈,01.18,61,0
614,"유적아치 레시피, 부러진유적장식기둥 레시피 구해보아요~~~",천하통일 트롤 969,01.18,40,1
615,떡밥 팔아용,연우,01.17,60,0
616,떡밥 팝니다. (완료),구고마치킨,01.17,72,0
617,부러진유적장식기둥 레시피 삽니다! 40덩으로 20마일 구해봐요!,천하통일 트롤 969,01.17,29,0
618,샹펜 액자 팝니다. (완료),구고마치킨,01.17,62,2
619,(구함) 햄스터 철장 아이템 1마일에 구해요,릿처드,01.16,92,2
620,"목재, 돌 등 팝니다(완)",몽구,01.16,49,0
621,떡밥 액자 무한매입 완료,쿠루미루쿠,01.16,141,0
622,과일 교환하실분•̀.̫•́✧,상추,01.16,63,1
623,오렌지2+포장1이에요 포장지 색은 핑꾸 입니당,오늘만사는 Lv1 5505,01.16,100,1
624,크리스 액자 (완료),구고마치킨,01.16,57,1
625,돈 기부해주실분,헤헤 HeHe,01.16,229,0
626,오렌지+포장까지 한번에 해드립니당,오늘만사는 Lv1 5505,01.16,53,0
627,40덩으로 20마일 많이 많이 구해봐용!,천하통일 트롤 969,01.16,37,0
628,구해영ㅎ,열렙 중인 입문자 281,01.16,44,0
629,마일 구해여:),오늘만사는 Lv1 5505,01.16,42,1
630,덩으로 마일 찾아여ㅠ,오늘만사는 Lv1 5505,01.16,38,0
631,패치 35마일에 팔아욤,오늘만사는 Lv1 5505,01.16,39,0
632,버섯 원목 레시피,세계최강,01.16,27,1
633,떡밥 100개 20마일에 팝니당,연우,01.16,32,1
634,"과일 교환,나눔 하실분 구해요",즐겜중인 뉴비 8790,01.16,132,3
635,가든벤치 레시피 삽니다! (완),치킨먹는 휴먼 8315,01.15,60,1
636,"하베스트가든체어,,,,구해용,,,,",천하통일 트롤 969,01.15,39,0
637,"[완]가든벤치 , 보리밭 레시피or구매 원해요~~~",천하통일 트롤 969,01.15,34,0
638,덩(벨)으로 마일구해요 완료,홍홍홍,01.15,46,0
639,구해영ㅎ,열렙 중인 입문자 281,01.15,43,0
640,공원울타리 레시피 구해욥,애플아 날 가져,01.15,38,0
641,가구 심플패널 삽니다~~!,천하통일 트롤 969,01.15,36,0
642,중인기 친구들 분양 합니다!,애플아 날 가져,01.15,80,1
643,"돌, 점토, 철광석 싸게 팔아요 (완)",학살중인 군주 9060,01.15,73,0
644,마일티켓 구합니당,오늘만사는 Lv1 5505,01.15,84,0
645,40덩이로 20마일 구해봐요~!,천하통일 트롤 969,01.15,58,0
646,50만벨 25마일에 팝니다...도와주십쇼ㅠ,오늘만사는 Lv1 5505,01.15,38,0
647,100만벨 35마일에 팝니닷!!,오늘만사는 Lv1 5505,01.15,46,0
648,떡밥 100개 15마일에 팝니다 [마감],구고마피자,01.15,64,0
649,떡밥 팔아용,연우,01.15,37,0
650,떡밥 100개 20마일로 판매해요(완,상추,01.14,71,1
651,심플 패널 있으신 분 계세요…? (완료),해해해해해해,01.14,63,0
652,100만벨 드릴테니 50마일 여행권 구해용:),오늘만사는 Lv1 5505,01.14,91,1
653,과일 팔아요.ᐟ.ᐟ,연우,01.14,48,0
654,팔고싶오영ㅎㅎ 액자입니당ㅎ,열렙 중인 입문자 281,01.14,141,0
655,목재 5셋 구합니다!,히죽아 어딨니,01.14,55,0
656,"골든아머, 로켓 삽니다!!",천하통일 트롤 969,01.14,30,0
657,초록국화 5송이 1마일,뿍,01.13,103,1
658,무값100만넘으면갑니닷,고뇌하는 저승사자 895,01.13,68,0
659,도와주세요!!,픽셀몬,01.13,63,0
660,돈다발 노가다 하실 분,승승,01.13,78,0
661,2덩 > 1마일 교환하실분!,천하통일 트롤 969,01.13,55,0
662,과일 구합니다!,밤담,01.13,53,0
663,"성문,성벽,성탑,중세의거리,식물파티션,깃발 달린 가로등,플레이트 아머,유적장식기둥,조개오르골,소박한파티라이트",천하통일 트롤 969,01.13,83,0
664,"골든아머, 로켓 레시피 구해용",천하통일 트롤 969,01.13,18,0
665,금장미 화관 파란장미 리스/화관 레시피 구합미다,워터플래그,01.13,36,1
666,순정 미첼이 빨리 입양하실분ㅠ(급처),김데이비드,01.13,103,0
667,나무통 레시피 구합니다(완료),히죽아 어딨니,01.13,61,1
668,덩으로 마일구해용~,천하통일 트롤 969,01.13,87,3
669,놀러가고싶다요,잡다한 재능 소유쟈,01.12,158,0
670,떡밥 200개 팔아요!!,구고마피자,01.12,36,0
671,사진 마니 사여!,사람이에여,01.12,81,0
672,떡밥 액자 무한으로 매입완료,쿠루미루쿠,01.12,59,1
673,보라색 튤립 가지고 계신분 삽니다 !,학살중인 마법사 7135,01.11,46,0
674,"비순정 인기주민 무료 분양 및 마일티켓, 벨, 작물, 별조각, 진주 등등 나눔합니다",아잠만,01.11,490,3
675,마일 팔아요(완료),김데이비드,01.11,248,0
676,섬꾸하는데 가구구해요!,김데이비드,01.11,171,0
677,보리밭 1개 1마일에 구해용!!!,이 구역의 모범생 1250,01.11,41,0
678,떡밥 100개팔아요.ᐟ,연우,01.11,33,0
679,일괄로 팔아용ㅎ 액자사진,열렙 중인 입문자 281,01.11,83,1
680,"떡밥 100개 팔아요, 무값높으신 주대분 찾아요,,",천하통일 트롤 969,01.11,52,1
681,떡밥 팔아용,흑당구,01.10,42,1
682,사과 구합니다!,부지런한 전학생 4330,01.10,88,0
683,구함미다,워터플래그,01.10,53,0
684,떡밥 400개 팝니다!!,바지락바지락,01.10,58,0
685,기울어진 이정표 레시피 구합니다!(완료),히죽아 어딨니,01.10,73,2
686,만두머리 뜨신 분?,울타리나와라,01.10,90,0
687,60마일티켓 벨이랑 거래합니다(완료),너굴은 8000시간 동린이,01.09,137,0
688,돈다발 레시피 구해여!!,꿍실꿍실,01.09,66,0
689,검정장미 구해요(완료),김데이비드,01.09,70,0
690,"산리오 주민, 특수주민 액자 삽니다",프라탑오십개,01.09,93,1
691,재료 구합니다,댕근,01.09,250,0
692,구해영ㅎ,열렙 중인 입문자 281,01.09,112,0
693,파란장미...,고뇌하는 궁수 5701,01.08,162,5
694,돈다발 레시피 팝니다! (완료),괴나,01.08,134,1
695,"돌,철,점토,부목 셋당 2마일 ㅍㅍ",쒸익쒸익,01.08,56,3
696,일괄로 팔아영ㅎ 다 사주세영ㅎ,열렙 중인 입문자 281,01.08,96,1
697,리본 가발 구해용(완),워터플래그,01.08,126,0
698,과일 필요하신분 !,럭키가이 파괴왕 4149,01.08,75,0
699,풀카탈 구합니다,카사,01.07,96,0
700,돈다발 레시피 구합니다!,뭉치,01.05,102,0
701,자연풍 섬꾸 할건데 레시피 사요!,김데이비드,01.05,119,0
702,사과랑 오렌지 구합니다!!(완료!),두시,01.05,138,0
703,무값 522벨 떴어요 무파트너 구해요(완),헤븐0525,01.05,197,0
704,"사과, 복숭아 구합니다! (완료)",디어,01.04,81,2
705,모니카 분양해드립니다.,미첼 조아,01.04,82,0
706,떡밥 100개 20마일에 팝니다,율리,01.03,37,1
707,ATM기기 5덩에 구합니다!!(완),하진 너도 나 도,01.03,104,0
708,급구ㅠ돈다발 레시피 삽니다! 가격 올림,뭉치사랑핸섬,01.03,118,0
709,노동해드려요!,김데이비드,01.03,113,1
710,"복숭아, 체리 구합니다 !",거대토끼,01.03,163,0
711,떡밥 급처분.. 마티 10개에 70개,아마도,01.03,62,1
712,화석&미술품 교환/판매합니다,아마도,01.03,47,0
713,떡밥 200개 판매합니다~,라데은,01.03,40,0
714,배 구합니당 사과 오렌지 체리 복숭아랑 교환 원해요(완),워터플래그,01.03,87,2
715,돈다발 레시피 팔아요 (완),학살중인 군주 9060,01.02,141,3
716,뉴비입니다!! 과일을 구합니다!!,소누룽,01.02,129,0
717,돈다발레시피 구해요😢,유지니,01.02,116,1
718,마일갖고싶어용ㅎ 아님 과일.야채라도주세영ㅎ 마니사가영ㅎㅎ,열렙 중인 입문자 281,01.02,113,3
719,목재 삽니다,HAPPY도,01.02,77,1
720,동린이를 위해 벨을 기부해주세요 :>,ㅣ얏히ㅣ,01.02,98,1
721,떡밥 팔아요,김데이비드,01.02,74,0
722,<판매> 떡밥 판매합니다,매실피자,01.02,34,0
723,[거래] 여기 있는 아이템들 구해요,호로롱,01.01,210,2
724,부러진 유적 기둥&유적 장식 기둥 레시피 삽니다,아마도,01.01,80,0
725,파란장미 나눔💙 (종료),제마이,01.01,166,5
726,제발 좀 사가세영ㅎ 마일 얻고파영ㅎ,열렙 중인 입문자 281,01.01,493,1
727,초대해주세요🙏🙏,대효대효안대효,01.01,53,1
728,떡밥 200개 판매합니다!,디어,01.01,47,0
729,사과 구해요,낚시왕 궁수 9059,2023.12.31,84,4
730,돈다발레시피 구합니다 (완료),유지니,2023.12.31,97,2
731,[거래] 할로윈 울타리 구해요!,호로롱,2023.12.31,98,0
732,초대해주세요!🤩,유네찌네찌,2023.12.31,97,0
733,돈다발 레시피 팔아요!(완료),김데이비드,2023.12.31,152,0
734,과일구합니당,노련한 마법사 154,2023.12.31,74,0
735,과일 사과 구합니다!(완),소다마미,2023.12.31,49,0
736,마일티켓 판매합니다,토도도,2023.12.31,76,0
737,"과일(복숭아, 배) 구해요🥺",세계 최강 검사 7637,2023.12.31,72,0
738,과일 구합니당,폭주하는 사령관 2289,2023.12.31,131,0
739,유럽풍 성레시피 나눠주실분 계신가요ㅠㅠ,똥손 트롤 9642,2023.12.31,62,1
740,과일 구해요,답도 없는 초보 2373,2023.12.31,208,1
741,돈다발 레시피 삽니다. 팔아주세요..,폭주하는 사령관 2289,2023.12.31,113,2
742,떡밥 삽니다! (마감),하울의 움직이는섬,2023.12.31,85,1
743,금 오너먼트,고뇌하는 저승사자 895,2023.12.31,51,1
744,떡밥 100개 팔아요!,노련한 엘프 8253,2023.12.30,46,0
745,돈다발 레시피 구합니댜,혜니콩,2023.12.30,61,0
746,떡밥 100개 마일티켓으로 교환해주실분ㅜㅜ,하울의 움직이는섬,2023.12.30,77,0
747,다른분 섬 놀러가고 싶어요!,김데이비드,2023.12.30,102,0
748,떡밥이랑 마일 교환해주실분 계시나요 ㅠㅠ,늅2ㅣ,2023.12.30,97,1
749,배 구합니다!!,윤,2023.12.30,94,0
750,레시피 구합니다!,SUMMER,2023.12.30,74,3
751,심심해영ㅎ,열렙 중인 입문자 281,2023.12.29,57,1
752,[완료] 동린이가 돈다발 레시피 판매합니당 @'♡'@,꾹구,2023.12.29,194,0
753,"마일티켓 보관 해주실 분,,",안녕하세용용,2023.12.28,129,2
754,"사과, 배, 복숭아 필요!!",윤,2023.12.28,90,1
755,사과 무료 나눔,미첼 조아,2023.12.28,88,2
756,"돈다발 레시피 200,000벨에 삽니다",여유장수,2023.12.28,125,7
757,돈다발 레시피 구합니다,오늘가입한 삼촌 3566,2023.12.28,95,5
758,떡밥 100개씩 20마일티켓에 팔아여 현재 200개 보유중,전국제패 마왕 28571703673547390,2023.12.27,60,1
759,레시피 판매합니다,2오0,2023.12.27,163,1
760,완료-돈다발레시피 팔아용,2오0,2023.12.27,111,1
761,무값 493벨!!,낚시왕 휴먼 1821,2023.12.27,98,2
762,"체리,사과,복숭아 1개씩만 나눠주실 분 찾습니다.",미첼 조아,2023.12.26,163,1
763,통나무벤치 레시피 구해영,라운지대표 언데드 2359,2023.12.26,37,0
764,액자팔아영ㅎ,열렙 중인 입문자 281,2023.12.26,126,0
765,목제 월 파티션s 레시피 구합니다,fiora,2023.12.26,32,0
